,STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
1169,3451.0,3.0,1.0,1170.0,22.0,117.0,43926.0,3.0,5.397605346934028e-79,92.8146,2671.0,538.0,152.0,386.0,2.0,6.0,15.0,129.0,87.0,283.0,10.0,5.0,445.0,15.0,4.0,5.397605346934028e-79,9.0,29.0,28.0,5.397605346934028e-79,13.0,288.0,106.0,64.0,26.0,15.0,1.0,182.0,11.0,159.0,11.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.0,129.0,39.0,26.0,111.0,5.397605346934028e-79,968.0,5.397605346934028e-79,21.0,4.0
1170,3451.0,3.0,1.0,1171.0,22.0,119.0,41831.0,5.0,5.397605346934028e-79,100.0,1792.0,361.0,166.0,195.0,1.0,5.397605346934028e-79,5.0,160.0,34.0,145.0,15.0,1.0,206.0,9.0,14.0,5.397605346934028e-79,17.0,41.0,36.0,5.397605346934028e-79,5.0,275.0,73.0,43.0,26.0,3.0,1.0,202.0,44.0,143.0,11.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,21.0,216.0,85.0,50.0,264.0,8.0,166.0,5.397605346934028e-79,6.0,12.0
1171,3451.0,3.0,1.0,1172.0,22.0,121.0,21601.0,4.0,5.397605346934028e-79,96.8829,1564.0,292.0,99.0,193.0,1.0,4.0,9.0,85.0,49.0,131.0,11.0,2.0,190.0,9.0,53.0,1.0,26.0,33.0,16.0,5.0,9.0,150.0,57.0,26.0,30.0,5.397605346934028e-79,1.0,93.0,31.0,60.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,11.0,348.0,10.0,9.0,121.0,2.0,267.0,5.397605346934028e-79,2.0,12.0
1172,3451.0,3.0,1.0,1173.0,22.0,123.0,12314.0,1.0,5.397605346934028e-79,100.0,418.0,164.0,17.0,147.0,1.0,1.0,1.0,14.0,27.0,117.0,3.0,5.397605346934028e-79,37.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,12.0,3.0,5.397605346934028e-79,4.0,21.0,12.0,8.0,4.0,5.397605346934028e-79,5.397605346934028e-79,9.0,4.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,66.0,27.0,5.397605346934028e-79,58.0,5.397605346934028e-79,22.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1173,3451.0,3.0,1.0,1174.0,22.0,125.0,15111.0,2.0,5.397605346934028e-79,99.0559,376.0,62.0,30.0,33.0,5.397605346934028e-79,2.0,5.397605346934028e-79,28.0,4.0,29.0,5.397605346934028e-79,5.397605346934028e-79,100.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,8.0,2.0,5.397605346934028e-79,5.397605346934028e-79,32.0,4.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,28.0,7.0,21.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,41.0,4.0,1.0,26.0,2.0,88.0,7.0,5.397605346934028e-79,5.397605346934028e-79
1174,3451.0,3.0,1.0,1175.0,22.0,127.0,16894.0,2.0,5.397605346934028e-79,100.0,862.0,253.0,62.0,191.0,5.397605346934028e-79,2.0,5.397605346934028e-79,60.0,59.0,129.0,3.0,5.397605346934028e-79,86.0,29.0,15.0,5.397605346934028e-79,51.0,3.0,43.0,5.397605346934028e-79,3.0,31.0,6.0,1.0,5.0,5.397605346934028e-79,5.397605346934028e-79,25.0,11.0,14.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,144.0,5.397605346934028e-79,54.0,19.0,5.397605346934028e-79,128.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1175,3451.0,3.0,1.0,1176.0,23.0,1.0,103793.0,10.0,5.397605346934028e-79,100.0,7854.0,1006.0,100.0,906.0,1.0,37.0,23.0,39.0,144.0,714.0,39.0,9.0,926.0,24.0,95.0,1.0,38.0,222.0,43.0,5.0,50.0,741.0,201.0,48.0,105.0,5.0,43.0,540.0,7.0,455.0,9.0,69.0,3.0,5.397605346934028e-79,3.0,5.397605346934028e-79,118.0,588.0,426.0,1.0,437.0,5.397605346934028e-79,2830.0,5.397605346934028e-79,205.0,95.0
1176,3451.0,3.0,1.0,1177.0,23.0,3.0,73938.0,14.0,5.397605346934028e-79,100.0,3517.0,580.0,40.0,540.0,5.397605346934028e-79,7.0,4.0,29.0,132.0,377.0,29.0,2.0,403.0,49.0,47.0,5.397605346934028e-79,26.0,97.0,9.0,5.397605346934028e-79,29.0,272.0,79.0,5.0,52.0,13.0,9.0,193.0,3.0,147.0,12.0,31.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,32.0,494.0,232.0,1.0,123.0,5.397605346934028e-79,1121.0,5.397605346934028e-79,5.397605346934028e-79,2.0
1177,3451.0,3.0,1.0,1178.0,23.0,5.0,265612.0,18.0,5.397605346934028e-79,100.0,11419.0,1775.0,189.0,1586.0,1.0,15.0,31.0,142.0,209.0,1317.0,53.0,7.0,1148.0,50.0,135.0,4.0,48.0,256.0,101.0,15.0,40.0,778.0,172.0,64.0,78.0,14.0,16.0,606.0,59.0,431.0,43.0,73.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,123.0,1588.0,452.0,3.0,404.0,6.0,4380.0,5.397605346934028e-79,2.0,111.0
1178,3451.0,3.0,1.0,1179.0,23.0,7.0,29467.0,10.0,5.397605346934028e-79,100.0,1530.0,272.0,23.0,249.0,1.0,4.0,5.397605346934028e-79,18.0,76.0,154.0,17.0,2.0,162.0,20.0,51.0,3.0,14.0,68.0,12.0,5.397605346934028e-79,13.0,194.0,44.0,2.0,37.0,4.0,1.0,150.0,4.0,137.0,5.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,186.0,118.0,5.397605346934028e-79,24.0,5.397605346934028e-79,378.0,5.397605346934028e-79,5.397605346934028e-79,11.0
1179,3451.0,3.0,1.0,1180.0,23.0,9.0,51791.0,12.0,5.397605346934028e-79,100.0,1599.0,235.0,42.0,193.0,1.0,8.0,4.0,29.0,29.0,154.0,10.0,5.397605346934028e-79,169.0,7.0,42.0,5.397605346934028e-79,11.0,56.0,12.0,5.397605346934028e-79,6.0,160.0,42.0,4.0,2.0,1.0,35.0,118.0,6.0,104.0,5.397605346934028e-79,8.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,275.0,145.0,5.397605346934028e-79,89.0,5.397605346934028e-79,384.0,5.397605346934028e-79,5.397605346934028e-79,5.0
1180,3451.0,3.0,1.0,1181.0,23.0,11.0,117114.0,12.0,5.397605346934028e-79,100.0,5419.0,805.0,59.0,746.0,5.397605346934028e-79,8.0,23.0,28.0,126.0,560.0,51.0,9.0,737.0,28.0,284.0,1.0,15.0,228.0,14.0,1.0,32.0,377.0,64.0,8.0,40.0,3.0,13.0,313.0,17.0,268.0,12.0,16.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,54.0,708.0,434.0,12.0,144.0,8.0,1528.0,5.397605346934028e-79,1.0,8.0
1181,3451.0,3.0,1.0,1182.0,23.0,13.0,39618.0,8.0,5.397605346934028e-79,100.0,1978.0,195.0,8.0,187.0,5.397605346934028e-79,1.0,5.397605346934028e-79,7.0,36.0,136.0,14.0,1.0,159.0,11.0,14.0,1.0,9.0,31.0,2.0,5.397605346934028e-79,8.0,219.0,39.0,8.0,18.0,4.0,9.0,180.0,13.0,139.0,17.0,11.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,33.0,379.0,111.0,5.397605346934028e-79,73.0,5.397605346934028e-79,733.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1182,3451.0,3.0,1.0,1183.0,23.0,15.0,33616.0,8.0,5.397605346934028e-79,100.0,705.0,107.0,13.0,94.0,5.397605346934028e-79,2.0,5.397605346934028e-79,11.0,33.0,48.0,7.0,6.0,79.0,3.0,3.0,5.397605346934028e-79,6.0,29.0,2.0,5.397605346934028e-79,8.0,47.0,11.0,3.0,8.0,5.397605346934028e-79,5.397605346934028e-79,36.0,5.0,27.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,22.0,171.0,18.0,5.397605346934028e-79,3.0,5.397605346934028e-79,207.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1183,3451.0,3.0,1.0,1184.0,23.0,17.0,54755.0,12.0,5.397605346934028e-79,100.0,1677.0,236.0,20.0,216.0,5.397605346934028e-79,2.0,2.0,16.0,77.0,111.0,28.0,5.397605346934028e-79,273.0,5.0,11.0,5.397605346934028e-79,7.0,33.0,6.0,5.397605346934028e-79,8.0,117.0,27.0,6.0,17.0,2.0,2.0,90.0,8.0,72.0,4.0,6.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,14.0,310.0,47.0,3.0,66.0,5.397605346934028e-79,530.0,5.397605346934028e-79,5.397605346934028e-79,11.0
1184,3451.0,3.0,1.0,1185.0,23.0,19.0,144919.0,18.0,5.397605346934028e-79,89.7343,7073.0,1151.0,113.0,1038.0,5.397605346934028e-79,4.0,28.0,81.0,168.0,817.0,40.0,13.0,859.0,73.0,206.0,5.397605346934028e-79,38.0,242.0,20.0,5.397605346934028e-79,44.0,694.0,122.0,22.0,58.0,15.0,27.0,571.0,38.0,457.0,20.0,57.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,19.0,796.0,386.0,1.0,226.0,5.397605346934028e-79,2295.0,5.397605346934028e-79,9.0,15.0
1185,3451.0,3.0,1.0,1186.0,23.0,21.0,17235.0,8.0,5.397605346934028e-79,100.0,740.0,134.0,27.0,107.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,27.0,34.0,63.0,9.0,1.0,58.0,8.0,47.0,5.397605346934028e-79,5.397605346934028e-79,51.0,3.0,5.397605346934028e-79,4.0,95.0,6.0,5.397605346934028e-79,5.0,5.397605346934028e-79,1.0,89.0,3.0,70.0,5.397605346934028e-79,16.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,93.0,57.0,1.0,18.0,5.397605346934028e-79,171.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1186,3451.0,3.0,1.0,1187.0,23.0,23.0,35214.0,8.0,5.397605346934028e-79,100.0,1101.0,147.0,10.0,137.0,5.397605346934028e-79,1.0,3.0,6.0,32.0,93.0,10.0,2.0,170.0,1.0,12.0,5.397605346934028e-79,17.0,50.0,3.0,5.397605346934028e-79,10.0,69.0,14.0,5.397605346934028e-79,10.0,5.397605346934028e-79,4.0,55.0,2.0,49.0,5.397605346934028e-79,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,8.0,190.0,95.0,5.397605346934028e-79,44.0,5.397605346934028e-79,277.0,5.397605346934028e-79,5.397605346934028e-79,8.0
1187,3451.0,3.0,1.0,1188.0,23.0,25.0,50888.0,8.0,5.397605346934028e-79,100.0,1476.0,283.0,45.0,238.0,5.397605346934028e-79,2.0,4.0,39.0,36.0,175.0,27.0,5.397605346934028e-79,270.0,16.0,51.0,5.397605346934028e-79,2.0,52.0,7.0,5.397605346934028e-79,7.0,117.0,12.0,5.397605346934028e-79,10.0,5.397605346934028e-79,2.0,105.0,1.0,90.0,2.0,12.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,215.0,41.0,1.0,57.0,5.397605346934028e-79,332.0,5.397605346934028e-79,25.0,5.397605346934028e-79
1188,3451.0,3.0,1.0,1189.0,23.0,27.0,36280.0,6.0,5.397605346934028e-79,92.7205,994.0,73.0,7.0,65.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,7.0,13.0,49.0,3.0,1.0,140.0,3.0,8.0,5.397605346934028e-79,5.0,28.0,2.0,5.397605346934028e-79,2.0,163.0,15.0,5.397605346934028e-79,15.0,5.397605346934028e-79,5.397605346934028e-79,147.0,4.0,133.0,5.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,180.0,79.0,5.397605346934028e-79,33.0,5.397605346934028e-79,274.0,5.397605346934028e-79,1.0,4.0
1189,3451.0,3.0,1.0,1190.0,23.0,29.0,33941.0,12.0,5.397605346934028e-79,96.1227,1536.0,219.0,44.0,175.0,5.397605346934028e-79,1.0,2.0,41.0,24.0,147.0,5.397605346934028e-79,3.0,155.0,21.0,50.0,5.397605346934028e-79,4.0,33.0,8.0,5.397605346934028e-79,1.0,150.0,53.0,7.0,6.0,37.0,2.0,98.0,8.0,64.0,25.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,155.0,118.0,1.0,27.0,5.397605346934028e-79,592.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79
1190,3451.0,3.0,1.0,1191.0,23.0,31.0,186742.0,19.0,5.397605346934028e-79,97.7011,8585.0,1007.0,167.0,840.0,5.397605346934028e-79,16.0,26.0,125.0,181.0,608.0,41.0,9.0,1293.0,29.0,133.0,1.0,70.0,285.0,23.0,2.0,28.0,964.0,146.0,26.0,93.0,16.0,11.0,818.0,65.0,651.0,19.0,84.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,55.0,1162.0,373.0,3.0,318.0,5.0,2736.0,5.397605346934028e-79,36.0,61.0
1191,3451.0,3.0,1.0,1192.0,24.0,1.0,74930.0,9.0,5.397605346934028e-79,100.0,5664.0,793.0,156.0,637.0,1.0,11.0,14.0,130.0,131.0,457.0,45.0,4.0,656.0,20.0,211.0,2.0,3.0,29.0,12.0,1.0,33.0,462.0,159.0,28.0,113.0,13.0,4.0,294.0,18.0,231.0,17.0,28.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.0,52.0,376.0,1022.0,5.397605346934028e-79,102.0,3.0,1814.0,5.397605346934028e-79,5.397605346934028e-79,68.0
1192,3451.0,3.0,1.0,1193.0,24.0,3.0,489656.0,5.0,5.397605346934028e-79,100.0,27808.0,4778.0,767.0,4011.0,16.0,38.0,255.0,458.0,604.0,3236.0,142.0,29.0,2957.0,99.0,330.0,1.0,4.0,87.0,218.0,166.0,127.0,2769.0,308.0,166.0,74.0,67.0,2.0,2461.0,691.0,1658.0,52.0,60.0,10.0,5.397605346934028e-79,5.397605346934028e-79,10.0,66.0,2558.0,796.0,5.397605346934028e-79,594.0,42.0,12129.0,76.0,5.397605346934028e-79,5.397605346934028e-79
1193,3451.0,3.0,1.0,1194.0,24.0,5.0,754292.0,6.0,5.397605346934028e-79,100.0,39592.0,10001.0,2302.0,7698.0,47.0,117.0,617.0,1521.0,1408.0,5455.0,736.0,99.0,3805.0,184.0,535.0,236.0,4.0,921.0,445.0,148.0,96.0,5062.0,1284.0,473.0,651.0,136.0,23.0,3778.0,943.0,2776.0,30.0,30.0,41.0,2.0,3.0,36.0,143.0,2220.0,573.0,5.397605346934028e-79,886.0,1.0,14234.0,18.0,5.397605346934028e-79,41.0
1194,3451.0,3.0,1.0,1195.0,24.0,9.0,74563.0,2.0,5.397605346934028e-79,100.0,6092.0,845.0,252.0,593.0,2.0,5.0,15.0,230.0,133.0,413.0,46.0,1.0,632.0,18.0,531.0,14.0,10.0,188.0,53.0,5.397605346934028e-79,29.0,563.0,35.0,11.0,15.0,4.0,4.0,528.0,90.0,394.0,6.0,38.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,476.0,992.0,18.0,5.397605346934028e-79,126.0,1.0,1387.0,88.0,5.397605346934028e-79,121.0
1195,3451.0,3.0,1.0,1196.0,24.0,11.0,29772.0,7.0,5.397605346934028e-79,100.0,2202.0,412.0,107.0,305.0,5.397605346934028e-79,3.0,5.397605346934028e-79,104.0,92.0,197.0,15.0,1.0,368.0,10.0,26.0,5.397605346934028e-79,5.397605346934028e-79,77.0,11.0,5.397605346934028e-79,11.0,79.0,21.0,12.0,10.0,5.397605346934028e-79,5.397605346934028e-79,57.0,14.0,43.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,4.0,189.0,100.0,5.397605346934028e-79,50.0,1.0,852.0,9.0,5.397605346934028e-79,4.0
1196,3451.0,3.0,1.0,1197.0,24.0,13.0,150897.0,8.0,5.397605346934028e-79,100.0,4373.0,772.0,165.0,607.0,5.397605346934028e-79,10.0,33.0,122.0,144.0,435.0,25.0,3.0,505.0,13.0,201.0,5.397605346934028e-79,2.0,113.0,48.0,5.397605346934028e-79,16.0,595.0,87.0,31.0,53.0,1.0,2.0,508.0,49.0,437.0,9.0,13.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,80.0,428.0,91.0,5.397605346934028e-79,68.0,5.397605346934028e-79,1435.0,5.397605346934028e-79,2.0,3.0
1197,3451.0,3.0,1.0,1198.0,24.0,15.0,85951.0,6.0,5.397605346934028e-79,100.0,7117.0,1061.0,269.0,792.0,1.0,6.0,44.0,218.0,204.0,512.0,75.0,1.0,833.0,34.0,31.0,7.0,28.0,178.0,68.0,3.0,30.0,815.0,116.0,67.0,47.0,5.397605346934028e-79,2.0,688.0,131.0,535.0,2.0,20.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,282.0,1192.0,189.0,5.397605346934028e-79,324.0,2.0,1900.0,7.0,92.0,40.0
1198,3451.0,3.0,1.0,1199.0,24.0,17.0,120546.0,3.0,5.397605346934028e-79,100.0,8643.0,1648.0,296.0,1352.0,2.0,9.0,74.0,211.0,192.0,1080.0,76.0,4.0,1650.0,63.0,268.0,13.0,18.0,210.0,113.0,1.0,37.0,759.0,112.0,62.0,39.0,1.0,9.0,648.0,123.0,504.0,6.0,14.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,164.0,1055.0,50.0,5.397605346934028e-79,130.0,2.0,2459.0,5.397605346934028e-79,5.397605346934028e-79,1.0
1199,3451.0,3.0,1.0,1200.0,24.0,19.0,30674.0,4.0,5.397605346934028e-79,100.0,2291.0,434.0,134.0,300.0,5.397605346934028e-79,6.0,16.0,112.0,80.0,196.0,21.0,3.0,351.0,16.0,51.0,5.0,5.397605346934028e-79,65.0,13.0,7.0,7.0,386.0,226.0,194.0,32.0,1.0,5.397605346934028e-79,159.0,70.0,86.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,27.0,157.0,48.0,5.397605346934028e-79,88.0,5.397605346934028e-79,627.0,5.397605346934028e-79,5.397605346934028e-79,10.0
1200,3451.0,3.0,1.0,1201.0,24.0,21.0,195277.0,5.0,5.397605346934028e-79,100.0,8717.0,1129.0,425.0,704.0,4.0,9.0,48.0,364.0,130.0,514.0,53.0,7.0,742.0,56.0,388.0,21.0,14.0,272.0,59.0,27.0,76.0,962.0,213.0,109.0,89.0,3.0,12.0,749.0,179.0,541.0,10.0,19.0,9.0,5.397605346934028e-79,5.397605346934028e-79,9.0,258.0,1271.0,233.0,5.397605346934028e-79,158.0,1.0,2977.0,2.0,1.0,60.0
1201,3451.0,3.0,1.0,1202.0,24.0,23.0,29846.0,3.0,5.397605346934028e-79,100.0,1839.0,274.0,40.0,234.0,1.0,1.0,3.0,35.0,72.0,152.0,9.0,1.0,206.0,12.0,223.0,5.397605346934028e-79,5.397605346934028e-79,10.0,13.0,5.397605346934028e-79,27.0,218.0,35.0,2.0,33.0,1.0,5.397605346934028e-79,182.0,3.0,176.0,1.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,28.0,263.0,88.0,5.397605346934028e-79,39.0,5.397605346934028e-79,433.0,5.397605346934028e-79,5.397605346934028e-79,6.0
1202,3451.0,3.0,1.0,1203.0,24.0,25.0,218590.0,5.0,5.397605346934028e-79,100.0,8984.0,1251.0,209.0,1042.0,5.0,8.0,59.0,137.0,202.0,767.0,70.0,3.0,1428.0,50.0,236.0,8.0,1.0,216.0,83.0,22.0,38.0,811.0,178.0,146.0,25.0,1.0,6.0,633.0,147.0,475.0,3.0,7.0,9.0,5.397605346934028e-79,5.397605346934028e-79,9.0,72.0,1140.0,18.0,5.397605346934028e-79,150.0,9.0,3432.0,1.0,1.0,7.0
1203,3451.0,3.0,1.0,1204.0,24.0,27.0,247842.0,3.0,5.397605346934028e-79,100.0,10717.0,1486.0,249.0,1236.0,9.0,6.0,80.0,154.0,246.0,862.0,128.0,5.397605346934028e-79,589.0,12.0,83.0,5.397605346934028e-79,15.0,197.0,125.0,27.0,29.0,1251.0,172.0,65.0,87.0,13.0,6.0,1080.0,195.0,854.0,11.0,19.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0,68.0,1410.0,1119.0,5.397605346934028e-79,157.0,5.397605346934028e-79,4123.0,5.397605346934028e-79,5.397605346934028e-79,23.0
1204,3451.0,3.0,1.0,1205.0,24.0,29.0,19197.0,4.0,5.397605346934028e-79,100.0,1468.0,191.0,36.0,155.0,5.397605346934028e-79,2.0,5.0,29.0,72.0,74.0,6.0,3.0,141.0,8.0,57.0,5.397605346934028e-79,5.397605346934028e-79,28.0,6.0,5.397605346934028e-79,4.0,186.0,7.0,3.0,1.0,5.397605346934028e-79,2.0,179.0,34.0,144.0,5.397605346934028e-79,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,31.0,168.0,63.0,5.397605346934028e-79,78.0,5.397605346934028e-79,497.0,5.397605346934028e-79,5.397605346934028e-79,10.0
1205,3451.0,3.0,1.0,1206.0,24.0,31.0,873341.0,5.0,5.397605346934028e-79,100.0,20762.0,4058.0,795.0,3262.0,5.0,49.0,298.0,443.0,574.0,2163.0,502.0,23.0,1398.0,75.0,264.0,10.0,35.0,214.0,403.0,22.0,146.0,2583.0,507.0,236.0,225.0,4.0,42.0,2075.0,428.0,1576.0,28.0,44.0,6.0,5.397605346934028e-79,6.0,5.397605346934028e-79,30.0,4456.0,120.0,5.397605346934028e-79,181.0,5.397605346934028e-79,6685.0,5.397605346934028e-79,38.0,38.0
1206,3451.0,3.0,1.0,1207.0,24.0,33.0,801515.0,25.0,5.397605346934028e-79,100.0,43806.0,6208.0,2184.0,4023.0,24.0,48.0,615.0,1497.0,594.0,2607.0,789.0,33.0,8300.0,129.0,285.0,202.0,182.0,331.0,465.0,74.0,198.0,3437.0,1032.0,610.0,382.0,25.0,16.0,2405.0,605.0,1751.0,21.0,29.0,30.0,5.0,1.0,24.0,145.0,1889.0,1121.0,5.397605346934028e-79,748.0,1.0,19785.0,140.0,67.0,69.0
1207,3451.0,3.0,1.0,1208.0,24.0,35.0,40563.0,3.0,5.397605346934028e-79,100.0,1926.0,250.0,41.0,209.0,5.397605346934028e-79,2.0,3.0,36.0,57.0,144.0,8.0,5.397605346934028e-79,217.0,7.0,10.0,5.397605346934028e-79,5.397605346934028e-79,30.0,14.0,1.0,13.0,388.0,54.0,25.0,25.0,2.0,2.0,334.0,61.0,266.0,2.0,5.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,3.0,401.0,31.0,5.397605346934028e-79,47.0,5.397605346934028e-79,446.0,1.0,5.397605346934028e-79,67.0
1208,3451.0,3.0,1.0,1209.0,24.0,37.0,86211.0,3.0,5.397605346934028e-79,100.0,5405.0,795.0,275.0,520.0,11.0,10.0,37.0,217.0,154.0,338.0,25.0,3.0,708.0,32.0,346.0,16.0,12.0,123.0,49.0,2.0,36.0,585.0,115.0,85.0,21.0,6.0,3.0,470.0,103.0,360.0,3.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,3.0,277.0,728.0,155.0,5.397605346934028e-79,100.0,5.397605346934028e-79,1323.0,5.397605346934028e-79,5.397605346934028e-79,114.0
1209,3451.0,3.0,1.0,1210.0,24.0,39.0,24747.0,5.0,5.397605346934028e-79,100.0,1470.0,237.0,95.0,142.0,5.397605346934028e-79,14.0,9.0,72.0,42.0,93.0,7.0,5.397605346934028e-79,266.0,5.0,8.0,5.397605346934028e-79,4.0,31.0,17.0,5.397605346934028e-79,11.0,152.0,48.0,26.0,22.0,5.397605346934028e-79,5.397605346934028e-79,104.0,25.0,79.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,207.0,8.0,5.397605346934028e-79,54.0,5.397605346934028e-79,457.0,2.0,5.397605346934028e-79,10.0
1210,3451.0,3.0,1.0,1211.0,24.0,41.0,33812.0,5.0,5.397605346934028e-79,100.0,2078.0,273.0,59.0,214.0,1.0,4.0,25.0,29.0,58.0,136.0,18.0,2.0,273.0,9.0,147.0,5.397605346934028e-79,5.397605346934028e-79,49.0,18.0,1.0,6.0,241.0,62.0,27.0,30.0,5.0,5.397605346934028e-79,179.0,51.0,121.0,2.0,6.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,6.0,317.0,35.0,5.397605346934028e-79,40.0,5.397605346934028e-79,635.0,5.397605346934028e-79,5.397605346934028e-79,28.0
1211,3451.0,3.0,1.0,1212.0,24.0,43.0,131923.0,5.0,5.397605346934028e-79,100.0,7274.0,1077.0,266.0,811.0,6.0,9.0,31.0,220.0,211.0,521.0,64.0,15.0,836.0,54.0,353.0,22.0,11.0,47.0,54.0,107.0,34.0,904.0,323.0,235.0,66.0,17.0,5.0,580.0,228.0,305.0,6.0,41.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,61.0,643.0,246.0,5.397605346934028e-79,115.0,5.397605346934028e-79,2601.0,93.0,5.397605346934028e-79,14.0
1212,3451.0,3.0,1.0,1213.0,24.0,45.0,84644.0,6.0,5.397605346934028e-79,100.0,6611.0,1583.0,540.0,1043.0,12.0,22.0,77.0,429.0,183.0,765.0,88.0,7.0,973.0,28.0,70.0,30.0,8.0,136.0,67.0,2.0,43.0,923.0,170.0,113.0,44.0,7.0,3.0,756.0,253.0,468.0,10.0,25.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,96.0,467.0,38.0,5.397605346934028e-79,87.0,68.0,1960.0,1.0,1.0,29.0
